test_data/SetElderly/img_346.png,False
test_data/SetElderly/img_028.png,True
test_data/SetElderly/img_159.png,False
test_data/SetElderly/img_242.png,True
test_data/SetElderly/img_129.png,False
test_data/SetElderly/img_010.png,False
test_data/SetElderly/img_044.png,None
test_data/SetElderly/img_350.png,False
test_data/SetElderly/img_410.png,True
test_data/SetElderly/img_319.png,True
test_data/SetElderly/img_096.png,None
test_data/SetElderly/img_228.png,True
test_data/SetElderly/img_155.png,True
test_data/SetElderly/img_364.png,True
test_data/SetElderly/img_313.png,True
test_data/SetElderly/img_266.png,True
test_data/SetElderly/img_073.png,False
test_data/SetElderly/img_135.png,False
test_data/SetElderly/img_009.png,False
test_data/SetElderly/img_396.png,True
test_data/SetElderly/img_109.png,False
test_data/SetElderly/img_362.png,True
test_data/SetElderly/img_128.png,False
test_data/SetElderly/img_316.png,True
test_data/SetElderly/img_201.png,True
test_data/SetElderly/img_398.png,True
test_data/SetElderly/img_104.png,False
test_data/SetElderly/img_063.png,False
test_data/SetElderly/img_381.png,False
test_data/SetElderly/img_390.png,True
test_data/SetElderly/img_039.png,None
test_data/SetElderly/img_170.png,True
test_data/SetElderly/img_004.png,True
test_data/SetElderly/img_208.png,True
test_data/SetElderly/img_334.png,False
test_data/SetElderly/img_307.png,True
test_data/SetElderly/img_188.png,True
test_data/SetElderly/img_171.png,True
test_data/SetElderly/img_018.png,False
test_data/SetElderly/img_183.png,True
test_data/SetElderly/img_115.png,False
test_data/SetElderly/img_267.png,True
test_data/SetElderly/img_221.png,True
test_data/SetElderly/img_305.png,True
test_data/SetElderly/img_091.png,False
test_data/SetElderly/img_236.png,None
test_data/SetElderly/img_002.png,True
test_data/SetElderly/img_023.png,True
test_data/SetElderly/img_138.png,True
test_data/SetElderly/img_137.png,False
test_data/SetElderly/img_176.png,True
test_data/SetElderly/img_401.png,True
test_data/SetElderly/img_122.png,False
test_data/SetElderly/img_388.png,None
test_data/SetElderly/img_177.png,True
test_data/SetElderly/img_191.png,True
test_data/SetElderly/img_252.png,True
test_data/SetElderly/img_119.png,False
test_data/SetElderly/img_238.png,None
test_data/SetElderly/img_273.png,True
test_data/SetElderly/img_161.png,False
test_data/SetElderly/img_103.png,False
test_data/SetElderly/img_399.png,True
test_data/SetElderly/img_168.png,False
test_data/SetElderly/img_148.png,False
test_data/SetElderly/img_090.png,False
test_data/SetElderly/img_291.png,True
test_data/SetElderly/img_287.png,True
test_data/SetElderly/img_268.png,True
test_data/SetElderly/img_147.png,False
test_data/SetElderly/img_118.png,False
test_data/SetElderly/img_386.png,None
test_data/SetElderly/img_146.png,False
test_data/SetElderly/img_198.png,True
test_data/SetElderly/img_026.png,True
test_data/SetElderly/img_145.png,False
test_data/SetElderly/img_324.png,True
test_data/SetElderly/img_329.png,True
test_data/SetElderly/img_342.png,False
test_data/SetElderly/img_185.png,True
test_data/SetElderly/img_016.png,True
test_data/SetElderly/img_408.png,True
test_data/SetElderly/img_069.png,False
test_data/SetElderly/img_260.png,True
test_data/SetElderly/img_321.png,None
test_data/SetElderly/img_392.png,True
test_data/SetElderly/img_035.png,True
test_data/SetElderly/img_017.png,True
test_data/SetElderly/img_344.png,False
test_data/SetElderly/img_034.png,True
test_data/SetElderly/img_278.png,True
test_data/SetElderly/img_131.png,False
test_data/SetElderly/img_038.png,False
test_data/SetElderly/img_061.png,False
test_data/SetElderly/img_160.png,True
test_data/SetElderly/img_163.png,True
test_data/SetElderly/img_314.png,True
test_data/SetElderly/img_179.png,True
test_data/SetElderly/img_413.png,True
test_data/SetElderly/img_093.png,None
test_data/SetElderly/img_054.png,False
test_data/SetElderly/img_111.png,False
test_data/SetElderly/img_412.png,True
test_data/SetElderly/img_411.png,True
test_data/SetElderly/img_143.png,None
test_data/SetElderly/img_253.png,True
test_data/SetElderly/img_121.png,False
test_data/SetElderly/img_261.png,True
test_data/SetElderly/img_074.png,False
test_data/SetElderly/img_215.png,True
test_data/SetElderly/img_353.png,False
test_data/SetElderly/img_269.png,None
test_data/SetElderly/img_363.png,True
test_data/SetElderly/img_076.png,False
test_data/SetElderly/img_125.png,False
test_data/SetElderly/img_218.png,False
test_data/SetElderly/img_303.png,None
test_data/SetElderly/img_106.png,False
test_data/SetElderly/img_139.png,True
test_data/SetElderly/img_347.png,False
test_data/SetElderly/img_349.png,False
test_data/SetElderly/img_377.png,None
test_data/SetElderly/img_052.png,True
test_data/SetElderly/img_391.png,True
test_data/SetElderly/img_383.png,None
test_data/SetElderly/img_167.png,False
test_data/SetElderly/img_341.png,False
test_data/SetElderly/img_224.png,True
test_data/SetElderly/img_204.png,True
test_data/SetElderly/img_212.png,True
test_data/SetElderly/img_007.png,True
test_data/SetElderly/img_062.png,False
test_data/SetElderly/img_014.png,True
test_data/SetElderly/img_297.png,True
test_data/SetElderly/img_311.png,True
test_data/SetElderly/img_306.png,True
test_data/SetElderly/img_295.png,False
test_data/SetElderly/img_373.png,None
test_data/SetElderly/img_251.png,True
test_data/SetElderly/img_174.png,True
test_data/SetElderly/img_087.png,False
test_data/SetElderly/img_380.png,None
test_data/SetElderly/img_336.png,False
test_data/SetElderly/img_033.png,False
test_data/SetElderly/img_328.png,True
test_data/SetElderly/img_407.png,True
test_data/SetElderly/img_053.png,False
test_data/SetElderly/img_084.png,False
test_data/SetElderly/img_060.png,False
test_data/SetElderly/img_286.png,True
test_data/SetElderly/img_130.png,False
test_data/SetElderly/img_140.png,False
test_data/SetElderly/img_340.png,False
test_data/SetElderly/img_216.png,True
test_data/SetElderly/img_361.png,False
test_data/SetElderly/img_046.png,True
test_data/SetElderly/img_270.png,None
test_data/SetElderly/img_217.png,True
test_data/SetElderly/img_264.png,True
test_data/SetElderly/img_292.png,True
test_data/SetElderly/img_158.png,True
test_data/SetElderly/img_310.png,False
test_data/SetElderly/img_255.png,True
test_data/SetElderly/img_200.png,True
test_data/SetElderly/img_041.png,True
test_data/SetElderly/img_382.png,None
test_data/SetElderly/img_070.png,False
test_data/SetElderly/img_299.png,True
test_data/SetElderly/img_301.png,None
test_data/SetElderly/img_213.png,True
test_data/SetElderly/img_229.png,True
test_data/SetElderly/img_102.png,False
test_data/SetElderly/img_181.png,True
test_data/SetElderly/img_327.png,True
test_data/SetElderly/img_345.png,False
test_data/SetElderly/img_066.png,False
test_data/SetElderly/img_230.png,True
test_data/SetElderly/img_393.png,True
test_data/SetElderly/img_108.png,False
test_data/SetElderly/img_196.png,True
test_data/SetElderly/img_371.png,None
test_data/SetElderly/img_239.png,None
test_data/SetElderly/img_211.png,True
test_data/SetElderly/img_021.png,True
test_data/SetElderly/img_012.png,None
test_data/SetElderly/img_234.png,True
test_data/SetElderly/img_232.png,True
test_data/SetElderly/img_180.png,True
test_data/SetElderly/img_282.png,True
test_data/SetElderly/img_374.png,True
test_data/SetElderly/img_149.png,False
test_data/SetElderly/img_110.png,False
test_data/SetElderly/img_094.png,None
test_data/SetElderly/img_254.png,True
test_data/SetElderly/img_013.png,True
test_data/SetElderly/img_078.png,False
test_data/SetElderly/img_116.png,False
test_data/SetElderly/img_134.png,False
test_data/SetElderly/img_114.png,False
test_data/SetElderly/img_133.png,False
test_data/SetElderly/img_081.png,False
test_data/SetElderly/img_064.png,False
test_data/SetElderly/img_097.png,False
test_data/SetElderly/img_293.png,None
test_data/SetElderly/img_248.png,True
test_data/SetElderly/img_099.png,False
test_data/SetElderly/img_199.png,True
test_data/SetElderly/img_378.png,None
test_data/SetElderly/img_265.png,True
test_data/SetElderly/img_172.png,True
test_data/SetElderly/img_243.png,True
test_data/SetElderly/img_330.png,True
test_data/SetElderly/img_385.png,None
test_data/SetElderly/img_086.png,False
test_data/SetElderly/img_259.png,True
test_data/SetElderly/img_241.png,True
test_data/SetElderly/img_047.png,True
test_data/SetElderly/img_175.png,True
test_data/SetElderly/img_369.png,True
test_data/SetElderly/img_274.png,None
test_data/SetElderly/img_193.png,True
test_data/SetElderly/img_077.png,False
test_data/SetElderly/img_394.png,True
test_data/SetElderly/img_335.png,None
test_data/SetElderly/img_083.png,False
test_data/SetElderly/img_357.png,None
test_data/SetElderly/img_358.png,None
test_data/SetElderly/img_117.png,False
test_data/SetElderly/img_404.png,True
test_data/SetElderly/img_256.png,True
test_data/SetElderly/img_057.png,False
test_data/SetElderly/img_197.png,True
test_data/SetElderly/img_337.png,False
test_data/SetElderly/img_150.png,False
test_data/SetElderly/img_056.png,False
test_data/SetElderly/img_227.png,True
test_data/SetElderly/img_051.png,True
test_data/SetElderly/img_005.png,True
test_data/SetElderly/img_222.png,True
test_data/SetElderly/img_240.png,None
test_data/SetElderly/img_182.png,True
test_data/SetElderly/img_246.png,True
test_data/SetElderly/img_049.png,True
test_data/SetElderly/img_281.png,True
test_data/SetElderly/img_043.png,False
test_data/SetElderly/img_079.png,False
test_data/SetElderly/img_219.png,False
test_data/SetElderly/img_331.png,True
test_data/SetElderly/img_359.png,None
test_data/SetElderly/img_326.png,True
test_data/SetElderly/img_089.png,False
test_data/SetElderly/img_067.png,False
test_data/SetElderly/img_231.png,True
test_data/SetElderly/img_367.png,True
test_data/SetElderly/img_107.png,False
test_data/SetElderly/img_298.png,True
test_data/SetElderly/img_011.png,True
test_data/SetElderly/img_186.png,True
test_data/SetElderly/img_389.png,None
test_data/SetElderly/img_192.png,True
test_data/SetElderly/img_365.png,True
test_data/SetElderly/img_317.png,True
test_data/SetElderly/img_194.png,True
test_data/SetElderly/img_277.png,None
test_data/SetElderly/img_245.png,True
test_data/SetElderly/img_352.png,False
test_data/SetElderly/img_308.png,True
test_data/SetElderly/img_050.png,None
test_data/SetElderly/img_031.png,True
test_data/SetElderly/img_071.png,False
test_data/SetElderly/img_055.png,False
test_data/SetElderly/img_032.png,True
test_data/SetElderly/img_272.png,True
test_data/SetElderly/img_195.png,True
test_data/SetElderly/img_015.png,True
test_data/SetElderly/img_249.png,True
test_data/SetElderly/img_169.png,True
test_data/SetElderly/img_285.png,True
test_data/SetElderly/img_322.png,True
test_data/SetElderly/img_072.png,False
test_data/SetElderly/img_351.png,False
test_data/SetElderly/img_152.png,True
test_data/SetElderly/img_001.png,True
test_data/SetElderly/img_058.png,False
test_data/SetElderly/img_406.png,None
test_data/SetElderly/img_036.png,True
test_data/SetElderly/img_027.png,True
test_data/SetElderly/img_339.png,False
test_data/SetElderly/img_123.png,False
test_data/SetElderly/img_409.png,True
test_data/SetElderly/img_105.png,False
test_data/SetElderly/img_151.png,None
test_data/SetElderly/img_294.png,False
test_data/SetElderly/img_284.png,True
test_data/SetElderly/img_127.png,False
test_data/SetElderly/img_126.png,False
test_data/SetElderly/img_085.png,False
test_data/SetElderly/img_271.png,True
test_data/SetElderly/img_006.png,True
test_data/SetElderly/img_113.png,False
test_data/SetElderly/img_376.png,None
test_data/SetElderly/img_356.png,False
test_data/SetElderly/img_165.png,None
test_data/SetElderly/img_304.png,True
test_data/SetElderly/img_226.png,True
test_data/SetElderly/img_257.png,True
test_data/SetElderly/img_348.png,False
test_data/SetElderly/img_209.png,True
test_data/SetElderly/img_003.png,True
test_data/SetElderly/img_020.png,True
test_data/SetElderly/img_237.png,None
test_data/SetElderly/img_283.png,True
test_data/SetElderly/img_132.png,False
test_data/SetElderly/img_068.png,False
test_data/SetElderly/img_100.png,False
test_data/SetElderly/img_309.png,False
test_data/SetElderly/img_384.png,None
test_data/SetElderly/img_325.png,True
test_data/SetElderly/img_400.png,True
test_data/SetElderly/img_375.png,None
test_data/SetElderly/img_387.png,False
test_data/SetElderly/img_141.png,None
test_data/SetElderly/img_250.png,False
test_data/SetElderly/img_366.png,True
test_data/SetElderly/img_156.png,False
test_data/SetElderly/img_312.png,True
test_data/SetElderly/img_279.png,True
test_data/SetElderly/img_403.png,True
test_data/SetElderly/img_124.png,False
test_data/SetElderly/img_276.png,None
test_data/SetElderly/img_025.png,None
test_data/SetElderly/img_275.png,True
test_data/SetElderly/img_095.png,False
test_data/SetElderly/img_368.png,None
test_data/SetElderly/img_101.png,False
test_data/SetElderly/img_040.png,False
test_data/SetElderly/img_190.png,True
test_data/SetElderly/img_092.png,None
test_data/SetElderly/img_300.png,True
test_data/SetElderly/img_355.png,False
test_data/SetElderly/img_142.png,True
test_data/SetElderly/img_258.png,True
test_data/SetElderly/img_019.png,True
test_data/SetElderly/img_048.png,None
test_data/SetElderly/img_166.png,False
test_data/SetElderly/img_318.png,True
test_data/SetElderly/img_370.png,True
test_data/SetElderly/img_202.png,True
test_data/SetElderly/img_333.png,False
test_data/SetElderly/img_022.png,True
test_data/SetElderly/img_290.png,True
test_data/SetElderly/img_360.png,False
test_data/SetElderly/img_343.png,False
test_data/SetElderly/img_173.png,True
test_data/SetElderly/img_372.png,None
test_data/SetElderly/img_302.png,True
test_data/SetElderly/img_235.png,True
test_data/SetElderly/img_205.png,True
test_data/SetElderly/img_098.png,None
test_data/SetElderly/img_154.png,True
test_data/SetElderly/img_088.png,False
test_data/SetElderly/img_247.png,True
test_data/SetElderly/img_059.png,False
test_data/SetElderly/img_214.png,True
test_data/SetElderly/img_045.png,None
test_data/SetElderly/img_379.png,None
test_data/SetElderly/img_184.png,True
test_data/SetElderly/img_042.png,False
test_data/SetElderly/img_024.png,True
test_data/SetElderly/img_397.png,True
test_data/SetElderly/img_244.png,True
test_data/SetElderly/img_354.png,False
test_data/SetElderly/img_395.png,True
test_data/SetElderly/img_082.png,False
test_data/SetElderly/img_320.png,True
test_data/SetElderly/img_178.png,True
test_data/SetElderly/img_289.png,True
test_data/SetElderly/img_315.png,True
test_data/SetElderly/img_338.png,False
test_data/SetElderly/img_233.png,True
test_data/SetElderly/img_030.png,True
test_data/SetElderly/img_405.png,True
test_data/SetElderly/img_262.png,True
test_data/SetElderly/img_157.png,True
test_data/SetElderly/img_225.png,None
test_data/SetElderly/img_120.png,False
test_data/SetElderly/img_206.png,True
test_data/SetElderly/img_153.png,True
test_data/SetElderly/img_187.png,True
test_data/SetElderly/img_189.png,True
test_data/SetElderly/img_065.png,False
test_data/SetElderly/img_223.png,True
test_data/SetElderly/img_162.png,True
test_data/SetElderly/img_008.png,True
test_data/SetElderly/img_288.png,True
test_data/SetElderly/img_280.png,True
test_data/SetElderly/img_037.png,True
test_data/SetElderly/img_263.png,True
test_data/SetElderly/img_080.png,False
test_data/SetElderly/img_203.png,True
test_data/SetElderly/img_207.png,True
test_data/SetElderly/img_210.png,True
test_data/SetElderly/img_332.png,False
test_data/SetElderly/img_029.png,True
test_data/SetElderly/img_075.png,False
test_data/SetElderly/img_112.png,False
test_data/SetElderly/img_296.png,True
test_data/SetElderly/img_323.png,True
test_data/SetElderly/img_402.png,True
test_data/SetElderly/img_136.png,False
test_data/SetElderly/img_220.png,True
test_data/SetElderly/img_144.png,False
test_data/SetElderly/img_164.png,None
